"","id","listing_id","feedback","language"
"386",8253329,396561,"Antonin y Marylise fueron muy buenos anfitriones, calidos, amables y respetuosos. La habitacion se encontraba muy limpia y muy comoda. Pudimos descansar muy bien. La casa se encuentra en un punto muy centrico, cerca de la estacion de tren y de la Grand Place. 

","es"
"387",15828759,3003488,"Nettah es muy amable y puntual. Existio muy buena comunicacion cuando lo necesitamos, tanto por telefono como por correo electronico. Siempre nos ha atendido muy bien y ademas habla espanol. 

El apartamento es bonito y amplio. De techos altos y muy luminoso. 
Limpio y comodo. Dispone de conexion a Internet de alta velocidad (muy importante para nosotros) que funciona a la perfeccion. Las fotos responden a la realidad.

La cocina esta bien equipada con vitroceramica, horno, frigorifico, etc.  

El apartamento esta situado en un barrio animado con cervecerias, restaurantes, tiendas y dos supermercados muy cercanos. Hay una parada de metro a dos minutos y el centro de la ciudad se encuentra aproximadamente a diez minutos andando.

La Gare du Midi esta tambien cerca y si usas el coche hay un aparcamiento a cinco minutos (Porte de Hal).

Pasamos unos dias magnificos en Bruselas y conociendo Belgica. La experiencia nos ha encantado y repetiriamos sin dudarlo. 
Gracias Nettah.
","es"
"388",27026544,5323841,"Supero mis expectativas, Alessandra y su hermana fueron excelentes anfitrionas, nos ayudaron en todo, nos dieron buenos consejos y la comodidad de la casa es muy buena. Volveria sin pensarlo! ","es"
"389",22647703,2004537,"El piso es exactamente igual que en las fotos, precioso y muy acogedor, nos hemos sentido como en casa y Axelle es una gran anfitriona! nos dijo sitios para tomar algo cerca de casa, nos oriento con un plano y marco los sitios mas importantes. La ubicacion es inmejorable, y el ambiente de la zona es genial. Sin duda si volvieramos , repetiriamos y lo recomendamos a todo el mundo. Un placer!","es"
"390",26944390,2504581,"La experiencia fue muy buena. La habitacion esta muy bien, tiene su propio bano y es independiente del resto de la casa, lo que da mucha independencia. Aunque Max es muy amable y acogedor y tambien disfrutamos de una velada en su casa. 
El anfitrion fue excelente y la ubicacion de la casa es muy buena.","es"
"391",20674596,1208737,"Una pareja muy agradable y simpatica, a pesar de nuestro mal ingles se esforzaron muchisimo en comunicarse. El piso esta muy bien situado, salon grande y gran cocina. Cerca de una parada de tranvia que te lleva a la Gran Place. Varios restaurantes y bares por los alrededores. Lo recomiendo","es"
"392",47495388,3966669,"Katia fue muy amable, nos recibio de una forma muy hospitalaria. Su casa es comoda y se encuentra bien ubicada, transporte, restaurantes, supermercados, hay de todo cerca. Pasamos una excelente estadia en Bruselas.","es"
"393",30398926,1951839,"El barrio de tipo medio. Cerca de la zona europea, para la otra parte algo mas degradado. Cerca del metro de Madou hay un Carrefour Express pero de comida lo de la friterie que comentan, pues una algo cutre como otras que hay. 
El apartamento es un segundo sin ascensor, tipica escalera empinada de casa tipo holandesa tradicional. Se echan cosas de menos tanto de equipamiento como de servicio:
- Stores mas densos en las ventanas a la calle
- Poner gel o jabon en el bano: es la primera que me ocurre con un B&B o con apartamento. No cuesta nada, puede anclarse en al ducha...y menos cuando si se deja aceite o vinagre en la cocina
- Reemplazar por uno nuevo el estropajo de cocina: uno no se fia mucho de un usado y mojado que se encuentra
- Reparar cosas sencillas, sensacion de dejadez: soporte de toalla medio salido, no mantener la cortina de separacion entre dormitorio y salon (literalmente te pueden ver como duermes desde las casas de enfrente y entra mucha luz)
- Mas regletas ya que los enchufes son escasos o mal situados
- Armario mas alto para colgar bien pantalones y ropa
- Limpieza mas fuerte de la cama: te encuentras la almohada con pelos de huespedes anteriores
- Mas variedad de ropa de cama: lo del futon con funda nordica es muy socorrido por comodo para el dueno y aceptable en invierno pero deberia haber otra alternativa para otros momentos del ano
- Una mesa de trabajo aparte de la general para comer
- Muy poca informacion practica: instrucciones y codigos de uso de la TV y otras instrucciones recomendables. Una pagina impresa es mas que suficiente. No pude usar la TV
Como cosas razonables:
- la cocina esta bien equipada y su mobiliario es moderno (aunque un rollo de papel de cocina estaria bien)
- bano y toallas aceptables (toallas ya algo gastadas)
- razonablemente tranquilo
- si se quiere se puede ir facilmente a pie al centro y hay metro cercano
- wifi razonable","es"
"394",23296368,1313012,"La descripcion del alojamiento se corresponde exactamente con la realidad, nuestra estancia en casa de Ivan fue muy agradable, la habitacion esta muy limpia y es bastante amplia, usamos tambien la cocina sin ningun problema y el bano era solo para nuestro uso. El barrio esta cerca del centro, se puede ir caminando o en metro, ademas esta muy ambientado, hay mercadillos, zonas de bares, tiendas... que nos permitieron realmente conocer el encanto de Bruselas mientras dabamos agradables paseos hasta llegar hasta las zonas mas turisticas.  Muy recomendable la estancia en su casa. ","es"
"395",41391126,1982347,"La experiencia en el piso de Wim fue mas que recomendable, increiblemente bien ubicado a menos de cinco minutos a pie de la Gran Place, limpio y con lo necesario para pasar unos dias. Fuimos tres personas y nos acomodamos perfectamente con la habitacion y un gran sofa cama. La atencion de Wim inmejorable, puntual y atento a todo lo que necesitamos. En definitiva, una buenisima opcion para visitar Bruselas, comodidad y una situacion ideal para pasear todo el centro de la ciudad.","es"
"396",47271481,7285931,"Fabian es la amabilidad personificada. En todo momento estaba disponible para responder a nuestras preguntas y facilitar nuestra visita y estancia en Bruselas. La habitacion es la de un hotel de 5 estrellas. Situada idealmente en un barrio tranquilo pero con multitud de servicios y muy bien conectada en transporte publico. Cerca del centro. Muy agradecidos por la acogida recibida.    ","es"
"397",28490580,2924752,"El piso de Augustin es tal cual se muestra en las fotografias: muy acogedor y con mucha luz. Esta bien equipado y te ofrece todo lo necesario para disfrutar de tu estancia en Bruselas. El barrio es muy tranquilo y bien comunicado con el centro. Augustin es muy atento a los detalles, muy considerado y de facil trato. Si volvemos a Bruselas, seguramente sera nuestra primera opcion.","es"
"398",48075780,6318789,"El apartamento esta localizado en el centro de Bruselas y es tal y como esta descrito. La anfitriona no nos pudo atender durante la estancia y en su lugar nos atendio otra persona encargada cuyos modales dejaron mucho que desear. Informamos a la anfitriona de los hechos y se preocupo por intentar compensar las molestias ocasionadas. Esperamos haya tomado las medidas necesarias para que esto mejore.","es"
"399",16250595,1369388,"Nathalie y Philippe son una pareja encantadora, 

Todo esta pensado para tu llegada y comodidad, todo hasta el mas minimo detalle te hace sentir mas que bienvenido!

Esta ubicado en un barrio muy bonito y tranquilo, para tu llegada te dan todas las instrucciones necesarias de como llegar facilmente y como ingresar al apartamento sin necesidad que tengan que estar los anfitriones.

Ubicado a unos 7 minutos caminando de los paraderos de buses que van al aeropuerto.

En cuanto a la habitacion yo lo describiria que es mucho mejor de lo que uno alcanza a ver en las fotos. Tienes un gran espacio en la habitacion, con un escritorio con luz de mesa y un computador para tu uso, ademas de wifi, calefaccion, un lugar para organizar todas tus pertenencias, te tienen mapas e informacion turistica de la zona, ademas de una cafetera con todo lo que necesitas a tu disposicion, algunos chocolates belgas de bienvenida, adaptadores para los toma corrientes para que puedas conectar tus aparatos electronicos, tambien hay dos camas muy confortables en el segundo piso de tu habitacion (mansarda) con almohadas y duvets muy confortables, dos ventanas una en la parte de abajo y otra en la parte de arriba las cuales abren bastante y fluye una muy buena corriente de aire si asi lo deseas, adicionalmente estas tienen cortinas electricas exteriores, de esas que son como una reja metalica que una vez las cierras no dejan entrar nada de luz ideal si quieres dormir hasta tarde.

En el area social (area comun) es muy grande e iluminada, tienes una nevera si deseas refrigerar alimentos, un bano muy agradable y limpio con agua caliente, un sofa muy comodo si desear simplemente relajarte, tambien hay un tendedero por si quieres poner a secar ropa que lavaste en la lavadora la cual la puedes usar tranquilamente. En la parte de afuera tienes una terraza muy bonita con sillas y una mesa si deseas sentarte a conversar al aire libre.

Todo se ve que esta recien remodelado con excelentes acabados!

Definitivamente cuando vuelva a Bruselas no dudaria en hospedarme nuevamente en esta encantadora casa, definitivamente no buscaria otras opciones e iria directamente donde Nathalie y Philippe si estan disponibles!","es"
"400",20916355,1013497,"La casa de Paul y Danielle es muy acogedora y la habitacion amplia y muy limpia. Es facil llegar al centro desde la casa. Ellos son muy buenos anfitriones y han hecho que la experiencia sea muy agradable. Gracias por todo.","es"
"401",42324351,6579530,"El apartamento es tal como lo describe el anuncio. Es comodo, limpio, amplio y muy bien equipado. Alice cuida mucho los pequenos detalles. Ademas de que en el apartamento habia una completa coleccion de guias de viaje, ella misma nos recomendo un monton de datos utiles para unas vacaciones con ninos.

El apartamento esta situado en el barrio de Etterbeek, muy cerca de la Place Jourdan y de varios parques muy agradables. Hay varios supermercados cerca y multitud de restaurantes de todo tipo para comer fuera.

En suma, ha sido una estancia muy agradable que queremos agradecer especialmente a nuestra anfitriona, Alice","es"
"402",23803058,4731728,"El apartamento esta en una situacion excelente, a 1 min del Manneken Pis, 5 de la Grand Place y 8 de la estacion de tren Brusselles Centraal. El barrio perfecto, con buen ambiente, supermercados cerca, restaurantes, metro... fantastico! 

Arda y Joe son unos anfitriones encantadores, nos pusieron su casa a nuestra disposicion y nos ayudaron con todas las dudas que tuvimos. La habitacion es sencilla pero muy confortable, es suficientemente grande para estar comodo. Da a un patio interior por lo que es silenciosa y se descansa bien, aunque no tiene persianas pero te dejan un antifaz para poder dormir.  Todo estaba muy limpio y ordenado. El wifi funcionaba perfectamente. 

Por poner algun detalle para mejorar, todavia tienen cosas de la reforma en medio del pasillo (somieres, maderas...), la habitacion aun no tenia lampara en el techo, y delante de la habitacion esta el armario de los zapatos, visibles, que no dan muy buena impresion. Para subir al piso son cuatro tramos de escaleras muy estrechas, por lo que hay que estar en forma :-) 

Si volvemos a Bruselas, repetiriamos sin dudarlo! ","es"
"403",27077133,2768765,"La habitacion esta bien, pero el cuarto de bano le faltaba higiene.  Lo recomiendo para estar muy de paso. El es muy agradable y muy facil de contactar. Si sois muy escrupulosos lo pasareis mal.","es"
"404",42374301,772350,"Liez es la mejor anfitriona que tuvimos en Europa hasta ahora. Le enviamos un mensajes cuando llegamos a la puerta y en 5 minutos ella estuvo con nosotros. Nos ayudo a subir las valijas y nos dedico mucho tiempo con un mapa para explicarnos todo sobre Bruselas. El departamento esta muy bien ubicado, tiene todo lo necesario y es muy amplio. Muy recomendable!","es"
"405",15818753,1549749,"El apartamento es como viene en las fotos, con todo lo necesario y comodo para 2 personas. Esta bien situado, cerca del centro y de la estacion de tren ( nord), lo que permite desplazarse facilmente para visitar otros lugares ( Brujas, Gante, Amberes, Namur, Dinant...).
Frederic es un buen anfitrion. ","es"
"406",7667051,1291023,"El apartamento esta muy bien, tiene todas las comodidades y te ponen dos botellitas de agua y unas pastas de bienvenida. Todo un detalle! Ademas, tienes para hacerte cafe o infusiones.
Lo mejor fue la ubicacion, a uno o dos minutos del maneken pis! Y a 2 minutos mas desde ahi llegas a la Grand Place!
Aicha y Youcef no pudieron recibirnos pero pudimos estar en contacto con ellos por whatsapp en todo momento y te contestaban a cualquier pregunta en seguida. Fueron muy amables!
Sin duda recomiendo este apartamento :)","es"
"407",18188807,1184497,"El apartamento esta supercentrico, esta muy bien para una pareja, la cama es grande y la ducha funciona bastante bien. Tiene lavavajillas y hay disponible lavadora en la planta baja del edificio. Nos dejo toallas y sabanas.
No nos recibio el, sino una amiga que estaba a la hora acordada para recibirnos y explicarnos como funcionaban las cosas. 
!Una gran experiencia!","es"
"408",32738252,4442255,"Estuvimos pocos dias en la casa de manu por lo que no pudimos conocerlo bien. Sin embargo,  lo poco que hablamos nos demostro ser una persona muy amable y se preocupo de que tuvieramos todo lo necesario para nuestra estadia. Cuando llegamos estaba un poco desordenada la cocina pero recien se habian ido las personas anteriores. 
Muchas gracias manu!","es"
"409",39957744,6433104,"Nuestra experiencia en el apartamento de Rick fue grandiosa! Nos recibio Bruno, su amigo, quien es muy agradable y respondio a todas nuestras preguntas y nos informo sobre la ciudad. La ubicacion es perfecta ( a solo 15 minutos a pie de la plaza central ) y el apartamento esta muy bien equipado y es exactamente como se muestra en las fotos. El sofa es increible, perfecto para descansar despues de una larga jornada y mirar alguna pelicula.
Recomendaria 100% el apartamento de Rick !!! ","es"
"410",23626677,429409,"Lo poco que tratamos con Ward nos parecio una persona agradable y siempre dispuesta a ayudar, a nuestra llegada nos facilito un mapa de la ciudad y nos informo de las dudas que teniamos, tambien el ultimo dia nos permitio dejar las maletas despues de dejar la casa, ya que nuestro avion no salia hasta por la noche. La casa esta ubicada en un barrio tranquilo y relativamente  centrico a unos 20 minutos a pie de la Grand Place. Nos hemos sentido muy a gusto en su casa y no tenemos ninguna duda en recomendarla.","es"
"411",20860444,182934,"La casa perfecta para pasar un gran fin de semana de turismo en Bru. Ademas la maraton pasaba justo por nuestra ventana asi que pudimos animar a nuestro equipo!
Anuncio totalmente acorde con el apartamento","es"
"412",27737231,732316,"Mario nos recibio muy bien, siempre muy dispuesto a ayudar con cualquier duda nuestra. La casa de Mario esta realmente muy bien ubicada, en pleno centro y se puede ir caminando sin problema a los puntos turisticos mas importantes de la ciudad. La habitacion es muy comoda, muy limpia y con un bano muy amplio y muy limpio tambien. En conclusion, estar en casa de Mario fue un placer para nosotros, lo recomiendo 100%.","es"
"413",30952370,5090204,"La estancia en casa de Branko y Rachid ha sido perfecta para nuestras necesidades. Ellos fueron unos anfitriones estupendos atendiendo todas nuestras necesidades de una manera discreta. Cualquier cosa que necesitamos ellos estuvieron dispuestos a resolverlas. 
La vivienda esta impecable, en cuanto a decoracion y limpieza. A pesar de no estar en el centro de Bruselas, la ubicacion es buena puesto que tiene muy buenas comunicaciones por tranvia, bus y metro. Estariamos encantados de volver a su casa si regresaramos a Bruselas. ","es"
"414",47666225,4656786,"Al llegar a Bruselas nos perdimos un poco, no teniamos wifi asi que pudimos contactar a David hasta la noche. Finalmente encontramos el apartamento, en un vecindario muy lindo y seguro. Nos recibio su encantadora novia. Aunque no hablamos mucho con ellos nos parecieron buenas personas y de buen gusto. La habitacion y los espacios es comun son perfectos para pasar un par de dias en la ciudad! ","es"
"415",34942091,1400660,"Mejor imposible fue excelente ","es"
"416",10706039,943669,"Cuentales a los demas miembros de la comunidad Airbnb que tal fue tu estancia.","es"
"417",29000812,542902,"La casa es perfecta para ir en pareja, muy centrica, al lado de la plaza de la Bolsa y de la Grand Place. Un loft muy agradable y acogedor. Lo unico que echamos en falta fue un espejo, pero todo lo demas, excelente! A Antoine no le conocimos, pero Leo, un amigo suyo, nos explico muy bien los sitios a los que ir en Bruselas. Excelente experiencia!!","es"
"418",48687121,5768562,"La semana pasada he estado con mi marido y mis dos hijos en este apartamento. La comunicacion con Helene antes y durante la estancia ha sido total y me ha informado con todos los detalles sobre supermercados, lugares de interes, transporte y restaurantes. A Cedric lo conocimos a la salida y tengo que decir que son muy agradables y muy buenos anfitriones, gracias!
Respecto al apartamento es perfecto en cuanto a localizacion, a menos de 10 minutos del centro historico y de la estacion central. Se encuentra en un barrio muy agradable, tranquilo, y perfecto para salir y pasear por sus calles. 
Las estancias son amplias y comodas, con un bano completo, un salon espacioso (con sofa cama super comodo para los ninos) y una habitacion muy acogedora. 
Sin duda lo recomiendo porque en cuanto calidad-precio es perfecto. Ademas nos llevamos muy buenos recuerdos porque aunque llovio a ratos el primer dia, el resto de la semana fue de un tiempo muy agradable. Nos encanto!
","es"
"419",29002432,281674,"La estadia en Bruselas fue espectacular, Trente se preocupo por contactarnos y nos ofrecio mucha ayuda. El apartamento esta cerca de la plaza central, hay muy buenos restaurantes y bares alrededor. Recomendaria mucho este apartamento.","es"
"420",10324470,429409,"El apartamento esta muy bien, fue exactamente igual a lo que venia en la descripcion del mismo. Ward nos ayudo bastante y estuvo pendiente de nosotros y de nuestra comodidad todo el tiemo. Recomendable a 100%","es"
"421",46532705,4602360,"El alojamiento me ha parecido perfecto. Era mi primera experiencia con airbnb y me ha sorprendido para bien. El piso esta muy bien situado, a pocos minutos del centro andando. Me ha encantado la distribucion que tiene y la luz que durante todo el dia entra por los ventanales. Celine ha estado en todo momento pendiente de que todo estubiera bien y no le ha faltado ningun detalle, ya que tiene el piso equipado con todo lo necesario (guias turisticas de la zona, utensilios de cocina, bano,...) para sentirte como en casa. Perfecto para una pareja o un par de amig@s que quieran viajar a Bruselas. 
Gracias por todo Celine, tu casa nos ha hecho pasar unos dias innolvidables.","es"
"422",31040096,4433663,"Vincent es super amigable, simpatico y esta dispuesto a ayudar siempre. Su casa es increible, el vecindario muy tranquilo, bueno Bruselas en si es muy tranquila, tienes de todo cerca, facil acceso por tranvia, el internet muy bien, la cocina tiene todo lo que puedes necesitar, agua caliente siempre, una excelente opcion.","es"
"423",34228878,534155,"La verdad que no tuvimos mucha oportunidad de compartir con Elf y Garret por lo corta de nuestra estadia. Sin embargo, nos parecio que su casa esta ubicada en una muy buena zona, cerca de varios bares y restaurants.

Nos dieron muchas sugerencias y ayuda de como movernos en la ciudad, que cosas ver e incluso nos coordinaron toda la logistica para poder llegar al aeropuerto de Charleroi. La habitacion es tal cual como se muestra en las fotos, con vista y acceso a un patio super agradable.

En una proxima oportunidad en Bruselas, sin pensarlo volveria a quedarme con ellos.","es"
"424",35415307,5135241,"Alex es buen anfitrion muy amable. El departamento es bonito exactamente como se describe en el anuncio. Buena ubicacion:  20 minutos caminando de La Grand-Place y 10 minutos de una estacion del metro. Tuvimos una estancia agradable. Lo recominedo.","es"
"425",29404990,462112,"Max fue amable, puntual y discreto. Todo estuvo muy bien. El espacio es agradable, centrico e independiente. Nos agrado mucho y lo recomendamos a aquellos que pasen unos dias en Bruselas.","es"
"426",48350067,8146653,"La habitacion de Juha Leena esaba muy bien, limpia ordenada. El barrio es muy tranquilo y con buena conexion con el metro.
Y ellos son muy buenas personas y respetuosos cumplieron con todo lo que dice y tambien con mas. El lugar es super recomendable

","es"
"427",16777376,3281967,"El apartamento esta muy bien situado, a apenas 3 minutos andando del centro y de la gran Place de Bruselas.
Es un apartamento muy comodo y bien decorado que te hara sentir como si estuvieras en tu casa.
Muy cerca tambien tienes multitud de bares y restaurantes para gente joven.
En conjunto muy recomendable.","es"
"428",35200333,3001365,"La habitacion es muy bonita y aun mas grande que lo que se ve en las fotos. El bano y la habitacion son privados. Baudouin es muy amable. La casa esta a 15 minutos a pie de la linea central del metro y a 10 minutos de un bosque muy bonito.","es"
"429",43480233,1237447,"Muy buena eleccion. Centrico y muy bien localizado, apenas a 3 minutos andando de la Grand Place y la Estacion Central. Silencioso, tranquilo, acogedor y bien equipado. Marcelo estuvo atento en todo momento de nuestras necesidades. 
Recomendable.","es"
"430",24487256,4491787,"La verdad es que nos hemos sentido como en casa en el apartamento de Christine. Ha sido una excelente amfitriona, muy atenta y amable, respondiendo de forma rapida y eficaz a todas las dudas y preguntas que le ibamos haciendo relacionadas con nuestra estancia. ","es"
"431",20567037,1415158,"La estancia en Casa ha sido estupenda, el apartamento esta muy bien situado y tiene un monton de detalles, la cocina esta perfectamente equipada y los banos tambien, estaba todo muy limpio.","es"
"432",39814051,2007874,"Guillaume fue muy cordial desde mi llegada, me oriento para conocer una ciudad que no estaba en mis planes y que estuvo espectacular. El barrio muy tranquilo y la descripcion del alojamiento concuerda perfectamente con las fotos. Un plus es el perfecto dominio de Guillaume del espanol, lo que hizo mas fluida la comunicacion.","es"
"433",10246827,1141316," Jose y Olivier han sido encantadores y muy atentos. Hemos disfrutado mucho de este acogedor y familiar atico. Su situacion es privilegiada para explorar la ciudad. Muy recomendable!","es"
"434",41832237,7359566,"La casa es impresionante. El gusto por el diseno de Barbara es espectacular, ademas de tener todo lo que puedas necesitar alli, ademas de que la casa estaba realmente limpia.

Aunque Barbara no pudo estar para mostrarnos la casa, nos facilito el contacto de una amiga suya que fue tan amable como Barbara. Ambas nos recomendaron sitios que visitar en la ciudad, ademas de ponernos muchas facilidades para el traspaso de llaves.

La zona es realmente bonita, y esta en una zona no demasiado ruidosa, aunque si que hay muchos sitios donde ir. Para ir andando al centro (Grande Place) tardareis unos 30 minutos, pero podeis coger transporte publico.

!Muy recomendable! Gracias Barbara","es"
"435",24478611,4095071,"Estuvimos tres dias en el taller de piano de Eric y podemos decir que nuestra primera experiencia con airbnb fue excelente. Eric es muy atento y servicial. Nos ayudo con todo lo que necesitamos y nos dio sugerencias sobre donde ir y que comer en Bruselas, es especial sobre los chocolates :D. El lugar es muy acogedor y distinto a cualquier otro donde me haya alojado, la verdad es que me gusto mucho y si vuelvo a Bruselas me quedaria ahi de nuevo (hay pianos por todas partes y hermosos cuadros con pequenos instrumentos dentro). Tienes a tu disposicion una cocina con estufa, meseta y fregadero y en la sala de estar a una nevera para que puedas guardar comida, si asi lo deseas.  El taller no esta en el mismo centro de Bruselas, pero se puede ir comodamente en bus en una media hora y es facil de encontrar. La parada esta a unos 5 minutos de la casa muy cerca de un supermercado. El barrio es tranquilo y en el hay varios lugares para comer a buen precio. Gracias por todo Eric :)","es"
"436",34850970,3849708,"El apartamento era muy comodo. Era bastante amplio para las tres personas que eramos. Estaba muy bien ubicado, lleno de bares cerca y la plaza central a unas pocas cuadras.","es"
"437",25583617,3385716,"El departamento es igualito a las fotos y super comodo. Esta muy bien ubicado, todo te queda muy cerca. Frnacesco es muy amable y te deja recomendaciones de que hacer en Bruselas. 
Si este departamento es una de sus opciones, no lo piensen mas y selecciones este. No se van a arrepentir. ","es"
"438",31371811,2725869,"La experiencia fue horrible, nos metieron como en una especie de zulo lleno de humedades y mosquitos, la ""habitacion"" no es una habitacion como tal sino que forma parte de la cocina y la puerta es una simple cortina llena de mugre. Nada mas llegar no encontraban la copia de la llave y propusieron dejarnos encerradas nos negamos y al dia siguiente tuvimos que levantarnos a las 8:30 para devolverla. El bano estaba en unas condiciones impresentables con todas las posibilidades de coger cualquier cosa. Estaba cerca del centro pero pagaria mas si hace falta x una habitacion con puerta e higiene....no lo recomiendo. Caro y sucio","es"
"439",20484082,2158061,"Bonita casa. Limpia, ordenada y bien ubicada. Laurence es muy atenta y se presta para todas las necesidades","es"
"440",47098800,7234219,"Marie ha sido muy amable ofreciendome ayuda en todo momento. 
El apartametno esta muy bien situado, a 10minutos de Porte de Namur, y al lado de una calle muy centrica y concurrida (Chaussee d'Ixelles), sin embargo por la noche no hay ruido.
Repetiria","es"
"441",18494415,857863,"Tristan fue muy amable con nosotros, espero nuestra llegada para ensenarnos el piso y el funcionamiento de los electrodomesticos (nos resulto muy util, porque,  aunque era verano, necesitamos encender la calefaccion un par de dias para secarnos de la lluvia que nos cayo).
Tambien nos informo sobre los lugares cercanos para salir, asi como de como ir y que ver en las otras tres ciudades que queriamos visitar.
El piso esta cerca del centro (unos 15 minutos a la Grand Place) y de las estaciones de tren de Midi y Central (10 minutos)","es"
"442",20553001,3508076,"Eric fue muy amable durante nuestra estadia. Estuvo pendiente de atender las necesidades presentadas.  Es un espacio diferente para estar y se ajusta al precio. Es de facil transporte al centro.","es"
"443",19899386,4028708,"Leila es una persona excelente que se preocupa en cada momento de tu comodidad. 100% recomendable.","es"
"444",9142854,1622250,"Por lo que hace al loft decir que fue impresionante en todos los sentidos, las fotos describen la realidad. 

Ainhoa fue muy amable y educada en todo momento. 

Si volviera a Bruselas no dudaria en contactar con ella. 

!Muy recomendable!","es"
"445",32489825,1773454,"Decir que el departamento, sus comodidades, y las vistas que se tienen del mismo con excelentes, seria injusto, porque es mucho mas que eso! Christian es un inmejorable anfitrion, siempre solicito, amable, y a disposicion del huesped. Recomendaria indiscutiblemente este apartamento, que desde ya sera en el futuro, y sin dudas, nuestra casa en Bruselas. Gracias Christian!","es"
"446",22401995,623192,"He estado tres noches en esta habitacion y la verdad es que la casa es tal y como sale en el anuncio, el salon muy bonito y acogedor y la habitacion pequena pero mas que suficiente.
Amelie nos recibio el primer dia con un monton de folletos informativos acerca de Bruselas, Gante y Brujas. 
A apenas 15 minutos de la Grand Place y muy bien comunicado.
Ahora lo malo, hay obras justo en el edificio de enfrente, y empiezan a trabajar a las 7 de la manana por lo que a partir de esa hora no hay quien descanse.
Tambien tuvimos problemas con la calefaccion ya que cuando no se encontraba el anfitrion en casa  o no queria tenerla encendida la apagaba, llegando un dia empapados por la lluvia y con mucho frio y la casa congelada, y no pudiendo ni poner los abrigos y zapatillas en calor para que se secaran para el dia siguiente.
","es"
"447",44644471,1563187,"El apartamento tiene una ubicacion ideal para visitar Bruselas, a un paso de la catedral y de la Grand Place. El apartamento tiene todo lo necesario para hacer tu estancia comoda, igual que aparece en las fotos.
No conocimos a Hakem, pero su hermana nos recibio muy bien, y aunque no hablaba el castellano hizo todo lo posible para explicarnos todo lo de la casa.
Si volvemos a Bruselas, sin duda volveremos a su apartamento.","es"
"448",44366822,2205147,"Me senti muy comoda, estaba todo super ordenado y limpio, mantuve siempre una muy buena comunicacion con el, respondia rapidamente los mail.  Nos facilito mucho las cosas, el barrio es bueno para lo que queriamos, que era estar cerca de la estacion de tren Midi.  El departamente es luminoso y amplio.","es"
"449",14222222,429409,"La experiencia en el departamento de Rocio & Ward fue sencillamente maravillosa. El lugar esta muy bien equipado con todo lo necesario y es muy amplio y comodo. La conexion a Internet funciono perfectamente. Pudimos movernos facilmente en el transporte publico desde alli a cualquier punto de la ciudad.
Pero lo mas importante de todo es la calidad humana de los anfitriones. Mi marido y yo somos dos personas mayores. Ward nos fue a buscar a la estacion de trenes y nos llevo, nuevamente, cuando partimos hacia Paris !a las 7 de la manana!. Pero, ademas, tuve un problema de salud y Rocio me ayudo a hablar a mi seguro y conseguir que viniera el medico a la noche y Ward llevo en su auto a mi marido a conseguir la medicina a las 11 de la noche. 
Estos anfitriones son dos personas que nos hicieron sentir como en casa y a quienes estaremos agradecidos por siempre.
Si van a visitar Bruselas les recomiendo enfaticamente este lugar.","es"
"450",2702850,531094,"Nuestra estancia fue genial; y si volvieramos a Bruselas, sin duda repetiriamos en nuestro alojamiento.Y por supuesto se lo recomendamos a todas y todos.
La localizacion es genial, porque esta a tres paradas de metro de gare du midi, y a unas 6 de la parada mas cercana a la grand place. Desde el metro hasta el apartamento son 2 calles, 3 minutos .
Esta en una calle donde se pueden encontrar bastantes tiendas de alimentacion, panaderia, y varios pub.
El apartamento es genial, esta perfectamente equipado, y ademas es precioso,esta decorado y amueblado de manera que es muy acojedor.  
Es mu luminoso, y tiene una chimenea de gas.
Y por supuesto la comunicacion con Janie fue genial y su confianza depositada en nosotros, ademas nos encanto la privacidad, de no tener que compartir con nadie mas. Si vas en pareja es genial.","es"
"451",21201730,2471897,"Realmente, el apartamento es precioso, incluso mejor que en las fotos, si cabe. Todo esta decorado con un gusto exquisito, muy comodo y muy bien abastecido. El apartamento esta situado en pleno barrio europeo, a apenas 10 minutos de una parada de metro, por lo que la comunicacion es excelente.

En cuanto a Joffrey, es un magnifico anfitrion. Nos hizo sentir como en casa y en todo momento estuvo pendiente de que la estancia fuera lo mejor posible. No podriamos haber tenido mejor suerte. Ha sido un verdadero placer.

","es"
"452",2951415,746826,"Muy amables y muy respetuosos, el estudio esta bastante centrico y os lo recomiendo ","es"
"453",4067106,183131,"Un apartamento estupendo para 3 personas (pareja con chavala de 17 anos). Centrico y con todos los servicios.
Lo mejor: lo centrico que esta y que justo debajo y alrededores, hay un monton de cervecerias, tanto para picar algo como para disfrutar de la gran cerveza de Belgica. Todo un lujo.
Por comentar algo mejorable: echamos de menos el secador de pelo y que internet no estaba incluido en el precio.
Repetiriamos.
","es"
"454",19819800,943669,"Estupendo lugar para disfrutar de unos dias. Julie y Laurent son muy atentos y nos hicieron sentir como en casa.
Ponen todo tipo de informacion a disposicion.
Genial, volveremos a repetir","es"
"455",26285040,4213027,"La habitacion muy acogedora, limpia, ordenada y la cama muy comoda. Marcela, encantadora, me recibio muy bien en la casa.","es"
"456",23817864,4562496,"La ubicacion es perfecta, los anfitriones amables y simpaticos y el piso muy bonito. Nos sentimos muy comodo. Ademas las fotografias no le hacen justicia ya que nos gusto mas todavia en directo. 
La situacion es inmejorable, a solo unos pasos de todo. Lo recomendamos sin duda.","es"
